"id","last","high","volume","first","low"
442,377000.0,393000.0,173790.0,387450.0,356500.0
443,376950.0,393000.0,173888.0,387850.0,356500.0
444,377200.0,393000.0,173954.0,387850.0,356500.0
445,377500.0,393000.0,174021.0,387950.0,356500.0
446,377600.0,393000.0,174212.0,388000.0,356500.0
447,378450.0,393000.0,174373.0,388100.0,356500.0
448,378300.0,393000.0,174516.0,388100.0,356500.0
449,378350.0,393000.0,174615.0,388100.0,356500.0
450,378700.0,393000.0,174727.0,388100.0,356500.0
451,379500.0,393000.0,175022.0,388300.0,356500.0
452,379700.0,393000.0,175172.0,388300.0,356500.0
453,380000.0,393000.0,175662.0,388450.0,356500.0
454,380400.0,393000.0,175712.0,388500.0,356500.0
455,380950.0,393000.0,175995.0,388500.0,356500.0
456,380500.0,393000.0,176063.0,388900.0,356500.0
457,380000.0,393000.0,176448.0,388200.0,356500.0
458,378700.0,393000.0,176585.0,388000.0,356500.0
459,379000.0,393000.0,176715.0,388100.0,356500.0
460,378950.0,393000.0,176803.0,387800.0,356500.0
461,378350.0,393000.0,176904.0,387850.0,356500.0
462,378000.0,393000.0,177052.0,388050.0,356500.0
463,377600.0,393000.0,177143.0,388050.0,356500.0
464,377350.0,393000.0,177204.0,388000.0,356500.0
465,377750.0,393000.0,177283.0,388600.0,356500.0
466,378300.0,393000.0,177244.0,388750.0,356500.0
467,378750.0,393000.0,177318.0,387850.0,356500.0
468,377750.0,393000.0,177382.0,388050.0,356500.0
469,377900.0,393000.0,177391.0,388300.0,356500.0
470,377900.0,393000.0,177440.0,388150.0,356500.0
471,377900.0,393000.0,177446.0,387950.0,356500.0
472,377100.0,393000.0,177669.0,388450.0,356500.0
473,376800.0,393000.0,177738.0,388800.0,356500.0
474,376650.0,393000.0,177836.0,389500.0,356500.0
475,376300.0,393000.0,177650.0,390000.0,356500.0
476,375650.0,393000.0,177804.0,390700.0,356500.0
477,376400.0,393000.0,177755.0,390750.0,356500.0
478,377000.0,393000.0,177682.0,391000.0,356500.0
479,376650.0,393000.0,177572.0,391500.0,356500.0
480,376650.0,393000.0,177416.0,391850.0,356500.0
481,376200.0,393000.0,177077.0,392350.0,356500.0
482,376800.0,393000.0,176009.0,392750.0,356500.0
483,376950.0,393000.0,175942.0,392500.0,356500.0
484,376500.0,392950.0,175781.0,392700.0,356500.0
485,375450.0,392900.0,176255.0,392700.0,356500.0
486,375800.0,392800.0,176350.0,392450.0,356500.0
487,375400.0,392800.0,176273.0,391700.0,356500.0
488,374900.0,392800.0,176597.0,391350.0,356500.0
489,374200.0,392800.0,177507.0,391000.0,356500.0
490,374000.0,392800.0,177401.0,390100.0,356500.0
491,374500.0,392800.0,177506.0,390900.0,356500.0
492,375000.0,392800.0,177587.0,391000.0,356500.0
493,375500.0,392800.0,177578.0,391400.0,356500.0
494,375150.0,392800.0,177655.0,391950.0,356500.0
495,375200.0,392800.0,177646.0,391850.0,356500.0
496,375150.0,392800.0,177645.0,391850.0,356500.0
497,375000.0,392800.0,177573.0,392050.0,356500.0
498,374500.0,392800.0,177584.0,392000.0,356500.0
499,374550.0,392800.0,177589.0,392000.0,356500.0
500,373500.0,392800.0,177560.0,391950.0,356500.0
501,373500.0,392800.0,177670.0,392000.0,356500.0
502,373200.0,392800.0,177779.0,392050.0,356500.0
503,373550.0,392800.0,177834.0,392050.0,356500.0
504,373150.0,392800.0,177888.0,391650.0,356500.0
505,373100.0,392800.0,177901.0,391000.0,356500.0
506,373000.0,392800.0,178008.0,390950.0,356500.0
507,373250.0,392800.0,178057.0,391000.0,356500.0
508,372800.0,392800.0,178168.0,390200.0,356500.0
509,372900.0,392800.0,178111.0,390200.0,356500.0
510,372950.0,392800.0,177838.0,390150.0,356500.0
511,372000.0,392800.0,177810.0,390000.0,356500.0
512,372550.0,392800.0,177714.0,390150.0,356500.0
513,372550.0,392800.0,177708.0,390500.0,356500.0
514,371500.0,392800.0,177808.0,390850.0,356500.0
515,370850.0,392800.0,178337.0,390800.0,356500.0
